production_date,day_number,units_produced,defective_units,defect_rate,centre_line,upper_control_limit,lower_control_limit,in_baseline,beyond_limits,run_of_eight,out_of_control
2025-01-03,239,32641,746,0.02285469195183971,0.025082950772618347,0.027679596331016996,0.0224863052142197,False,False,False,False
2025-01-04,240,28991,470,0.016211927839674383,0.025082950772618347,0.02783821213680916,0.022327689408427536,False,True,False,True
2025-01-06,241,33501,807,0.024088833169159128,0.025082950772618347,0.027646050561603356,0.02251985098363334,False,False,False,False
2025-01-07,242,30713,1004,0.032689740500765146,0.025082950772618347,0.027759857754459806,0.02240604379077689,False,True,False,True
2025-01-08,243,32435,808,0.024911361183906276,0.025082950772618347,0.027687829140448383,0.022478072404788312,False,False,False,False
2025-01-09,244,27693,691,0.02495215397392843,0.025082950772618347,0.02790204373537208,0.022263857809864614,False,False,False,False
2025-01-10,245,32829,844,0.025708976819275642,0.025082950772618347,0.02767215062346601,0.022493750921770684,False,False,False,False
2025-01-11,246,33100,993,0.03,0.025082950772618347,0.027661529546830228,0.022504371998406467,False,True,False,True
2025-01-13,247,33019,852,0.025803325358127138,0.025082950772618347,0.027664690407914003,0.02250121113732269,False,False,False,False
2025-01-14,248,31178,732,0.02347809352748733,0.025082950772618347,0.027739820582576704,0.02242608096265999,False,False,False,False
2025-01-15,249,34344,1155,0.0336303284416492,0.025082950772618347,0.027614398491979483,0.02255150305325721,False,True,False,True
2025-01-16,250,31131,947,0.030419838745944557,0.025082950772618347,0.027741825429593057,0.022424076115643638,False,True,False,True
2025-01-17,251,30587,959,0.03135318926341256,0.025082950772618347,0.027765365709394512,0.022400535835842183,False,True,False,True
2025-01-18,252,32933,943,0.02863389305559773,0.025082950772618347,0.027668059139090016,0.02249784240614668,False,True,False,True
2025-01-20,253,33164,804,0.02424315522856109,0.025082950772618347,0.027659040270252195,0.0225068612749845,False,False,False,False
2025-01-21,254,33596,798,0.023752827717585426,0.025082950772618347,0.02764242413498765,0.022523477410249047,False,False,False,False
2025-01-22,255,32717,792,0.024207598496194638,0.025082950772618347,0.02767657863682912,0.022489322908407574,False,False,False,False
2025-01-23,256,31486,768,0.024391793177920347,0.025082950772618347,0.0277267937298963,0.022439107815340396,False,False,False,False
2025-01-24,257,30049,816,0.027155645778561683,0.025082950772618347,0.027789272276986996,0.0223766292682497,False,False,False,False
2025-01-25,258,28431,687,0.024163764904505645,0.025082950772618347,0.02786521474841374,0.022300686796822955,False,False,False,False
2025-01-27,259,32612,817,0.025052128051024164,0.025082950772618347,0.027680750599200856,0.02248515094603584,False,False,False,False
2025-01-28,260,30897,842,0.027251836747904327,0.025082950772618347,0.027751874998935923,0.022414026546300772,False,False,False,False
2025-01-29,261,33475,590,0.017625093353248692,0.025082950772618347,0.02764704574695982,0.022518855798276876,False,True,False,True
2025-01-30,262,33035,841,0.025457847737248372,0.025082950772618347,0.027664065119022196,0.0225018364262145,False,False,False,False
2025-01-31,263,32967,708,0.021476021476021477,0.025082950772618347,0.027666725739658796,0.0224991758055779,False,True,False,True
2025-02-01,264,32913,719,0.021845471394281894,0.025082950772618347,0.027668844456674953,0.022497057088561742,False,True,False,True
2025-02-03,265,30804,697,0.02262693156732892,0.025082950772618347,0.027755900821773323,0.022410000723463372,False,False,False,False
2025-02-04,266,31370,636,0.02027414727446605,0.025082950772618347,0.02773167742116697,0.022434224124069726,False,True,False,True
2025-02-05,267,32626,1107,0.033929994482927724,0.025082950772618347,0.027680193174141606,0.02248570837109509,False,True,False,True
2025-02-06,268,30416,817,0.026860862703840083,0.025082950772618347,0.027772895464497942,0.022393006080738753,False,False,False,False
2025-02-07,269,29135,641,0.022001029689377036,0.025082950772618347,0.027831394750568107,0.02233450679466859,False,True,False,True
2025-02-08,270,29135,765,0.026257079114467136,0.025082950772618347,0.027831394750568107,0.02233450679466859,False,False,False,False
2025-02-10,271,32689,548,0.016764049068493988,0.025082950772618347,0.0276776891944436,0.022488212350793096,False,True,False,True
2025-02-11,272,31362,685,0.021841719278107262,0.025082950772618347,0.027732015225867813,0.022433886319368882,False,True,False,True
2025-02-12,273,28993,610,0.021039561273410824,0.025082950772618347,0.027838117103218922,0.022327784442017773,False,True,False,True
2025-02-13,274,33685,712,0.021137004601454654,0.025082950772618347,0.02763904067361217,0.022526860871624525,False,True,False,True
2025-02-14,275,33028,765,0.023162165435388155,0.025082950772618347,0.027664338627003265,0.02250156291823343,False,False,False,False
2025-02-15,276,32486,807,0.0248414701717663,0.025082950772618347,0.027685783628877362,0.022480117916359333,False,False,False,False
2025-02-17,277,33098,895,0.027040908816242673,0.025082950772618347,0.027661607453042737,0.02250429409219396,False,False,False,False
2025-02-18,278,35175,893,0.025387348969438523,0.025082950772618347,0.02758431737665729,0.022581584168579406,False,False,False,False
2025-02-19,279,32773,916,0.027949836755866108,0.025082950772618347,0.027674361792802527,0.02249153975243417,False,True,False,True
2025-02-20,280,32838,672,0.020464096473597662,0.025082950772618347,0.027671795784627747,0.022494105760608948,False,True,False,True
2025-02-21,281,29614,1000,0.03376781252110488,0.025082950772618347,0.027809076392641033,0.022356825152595662,False,True,False,True
2025-02-22,282,29668,796,0.02683025482000809,0.025082950772618347,0.027806594293566626,0.02235930725167007,False,False,False,False
2025-02-24,283,29210,807,0.027627524820267032,0.025082950772618347,0.027827864011332113,0.022338037533904582,False,False,False,False
2025-02-25,284,31652,775,0.024485024642992542,0.025082950772618347,0.027719851753522155,0.02244604979171454,False,False,False,False
2025-02-26,285,32813,851,0.025934842897632038,0.025082950772618347,0.027672781808495552,0.022493119736741143,False,False,False,False
2025-02-27,286,30513,808,0.02648051650116344,0.025082950772618347,0.027768616430422905,0.02239728511481379,False,False,False,False
2025-02-28,287,31909,785,0.024601209690056098,0.025082950772618347,0.027709211281916193,0.022456690263320502,False,False,False,False
2025-03-01,288,32596,802,0.024604245919744753,0.025082950772618347,0.02768138809610041,0.022484513449136285,False,False,False,False
2025-03-03,289,32523,819,0.025182178765796513,0.025082950772618347,0.027684302642779504,0.02248159890245719,False,False,False,False
2025-03-04,290,33306,775,0.023269080646129828,0.025082950772618347,0.02765354283069488,0.022512358714541814,False,False,False,False
2025-03-05,291,33528,933,0.027827487473156765,0.025082950772618347,0.027645018325378436,0.02252088321985826,False,True,False,True
2025-03-06,292,25610,640,0.024990238188207732,0.025082950772618347,0.02801444883228261,0.022151452712954083,False,False,False,False
2025-03-07,293,31923,692,0.02167716066785703,0.025082950772618347,0.027708635338565386,0.02245726620667131,False,True,False,True
2025-03-08,294,32258,651,0.020181040362080724,0.025082950772618347,0.027694965862118483,0.022470935683118212,False,True,False,True
2025-03-10,295,34007,785,0.02308348281236216,0.025082950772618347,0.027626910545348382,0.022538990999888313,False,False,False,False
2025-03-11,296,32627,721,0.02209826217549882,0.025082950772618347,0.027680153371795344,0.02248574817344135,False,True,False,True
2025-03-12,297,33209,816,0.02457165226294077,0.025082950772618347,0.02765729430793983,0.022508607237296866,False,False,False,False
2025-03-13,298,32188,622,0.01932397166645955,0.025082950772618347,0.027697804524927983,0.022468097020308712,False,True,False,True
2025-03-14,299,32818,1039,0.03165945517703699,0.025082950772618347,0.02767258451358978,0.022493317031646917,False,True,False,True
2025-03-15,300,30192,794,0.026298357180710122,0.025082950772618347,0.02778285562173868,0.022383045923498015,False,False,False,False
2025-03-17,301,32516,842,0.025894944027555666,0.025082950772618347,0.02768458263544726,0.022481318909789435,False,False,False,False
2025-03-18,302,30461,823,0.027018154361314467,0.025082950772618347,0.02777090780404648,0.022394993741190215,False,False,False,False
2025-03-19,303,31449,602,0.019142103087538553,0.025082950772618347,0.027728348523914953,0.022437553021321742,False,True,False,True
2025-03-20,304,30978,849,0.027406546581444896,0.025082950772618347,0.02774838341839647,0.022417518126840223,False,False,False,False
2025-03-21,305,32867,728,0.022149876776097605,0.025082950772618347,0.02767065340665768,0.022495248138579015,False,True,False,True
2025-03-22,306,29964,847,0.02826725403817915,0.025082950772618347,0.027793108120331995,0.0223727934249047,False,True,False,True
2025-03-24,307,32739,945,0.028864656831302116,0.025082950772618347,0.027675707055503814,0.02249019448973288,False,True,False,True
2025-03-25,308,31475,783,0.0248768864177919,0.025082950772618347,0.027727255679571104,0.02243864586566559,False,False,False,False
2025-03-26,309,32062,759,0.023672883787661407,0.025082950772618347,0.027702937525222106,0.02246296402001459,False,False,False,False
2025-03-27,310,30280,796,0.026287978863936592,0.025082950772618347,0.027778929523642044,0.02238697202159465,False,False,False,False
2025-03-28,311,31160,680,0.021822849807445442,0.025082950772618347,0.027740587860369967,0.022425313684866728,False,True,False,True
2025-03-29,312,32563,844,0.025918987808248625,0.025082950772618347,0.027682704417045643,0.02248319712819105,False,False,False,False
2025-03-31,313,31278,734,0.02346697359166187,0.025082950772618347,0.02773556999621477,0.022430331549021926,False,False,False,False
